"mfid","mid","field_name","field_alias","type","is_system","list_view","list_sort","list_order","list_readonly","list_text","link_addr","link_attr","list_align","list_width","list_style","list_format","list_search_op","list_search_label","list_sql","form_sort","form_view","form_view_type","form_readonly","form_required","form_validate_type","form_max_length","form_min_length","form_chk_style","form_live_search","form_data_source","form_style","form_notes","import_data_sql","remark","settings","enabled","last_modify_time","create_time","data_toggle","data_url","data_group","data_width","data_title","data_height","list_search_style","list_search_sort","list_search_dateformat","list_search_extattr","list_search_width","chk_style","lookup_is_back","lookup_list_show","lookup_name","file_size_limit","file_type_exts","file_multi","file_auto","is_lock","file_rename"
"685732321955876864","254","pcbz_id","所属排查标准ID","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5omA5bGe5o6S5p+l5qCH5YeGSUQ=","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732321985236992","254","create_person_id","任务创建人ID","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5Lu75Yqh5Yib5bu65Lq6SUQ=","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322022985728","254","create_person_name","任务创建人名称","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5Lu75Yqh5Yib5bu65Lq65ZCN56ew","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322052345856","254","group_person_id","组长ID","VARCHAR","true","false","300","0","0","","","","","","","","","","","5","true","","","false","","","","","","","","","","57uE6ZW/SUQ=","","0","2018/5/8 10:50:21","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322077511680","254","group_person_name","专家组长","VARCHAR","true","true","30","0","0","","","","center","","","","","","","300","false","text","","false","","","","false","false","","","","","57uE6ZW/","","0","2018/5/8 09:06:02","2018/5/2 15:11:07","","","","","","","","","","","","","","false","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322098483200","254","dlt","","INT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322132037632","254","insert_time","","DATETIME","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322157203456","254","update_time","","DATETIME","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322215923712","255","id","","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322236895232","255","task_id","任务id","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5Lu75YqhaWQ=","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322257866752","255","person_id","执行的专家名称","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5omn6KGM55qE5LiT5a625ZCN56ew","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322295615488","255","person_name","","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322316587008","255","checked_device_bigid","检查的设备大类ID","TEXT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5qOA5p+l55qE6K6+5aSH5aSn57G7SUQ=","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322337558528","255","dlt","逻辑删除","INT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","6YC76L6R5Yig6Zmk","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322362724352","255","progress","任务进度：todo/doing/done","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5Lu75Yqh6L+b5bqm77yadG9kby9kb2luZy9kb25l","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322383695872","255","is_over","是否统计完成","INT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5piv5ZCm57uf6K6h5a6M5oiQ","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322404667392","255","insert_time","","DATETIME","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"685732322425638912","255","update_time","","DATETIME","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","","","0","2018/5/2 15:11:07","2018/5/2 15:11:07","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"686465861278777344","249","bigname","设备大类","VARCHAR","true","true","40","0","0","","","","center","","","","like","设备大类","","300","false","selectpicker","","false","","","","false","false","/jyh/xjjyhpjbigtype/json","","","","6K6+5aSH5aSn57G7","","0","2018/5/19 10:50:13","2018/5/4 15:45:57","","","","","","","","20","","","","","","false","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"686465861278777345","248","tzpzqk","台账匹配情况","VARCHAR","true","true","300","1","0","","","","center","","","","","","","300","false","text","","false","","","","false","false","","","","","","","0","2018/5/6 20:40:28","2018/5/5 21:59:14","","","","","","","","","","","","","","false","false","","","","","0",""
"686465861278777346","254","question_num","发现问题数","VARCHAR","true","true","300","1","0","","/jyh/xjgroupconruleresult?taskid={id}","data-toggle=navtab data-id=resultList-list data-title=问题列表","center","","","","","","select count(1) question_num from xj_group_con_rule_result where task_id={id} and dlt=0","300","false","text","","false","","","","false","false","","","","","","","0","2018/5/17 13:14:21","2018/5/8 10:02:32","","","","","","","","","","","","","","false","false","","","","","0",""
"688353438013030400","251","city_id","地市id","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5Zyw5biCaWQ=","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438361157632","251","fp_improve_person_id","整改负责人ID","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5pW05pS56LSf6LSj5Lq6SUQ=","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438377934848","251","fp_improve_person_name","整改负责人名称","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5pW05pS56LSf6LSj5Lq65ZCN56ew","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438407294976","251","fp_improve_dept_id","分配班组id（整改班组）","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5YiG6YWN54+t57uEaWTvvIjmlbTmlLnnj63nu4TvvIk=","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438424072192","251","fp_improve_dept_name","","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438445043712","251","fp_improve_persons_id","分配人员id","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5YiG6YWN5Lq65ZGYaWQ=","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438461820928","251","fp_improve_persons_name","分配人员名称","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5YiG6YWN5Lq65ZGY5ZCN56ew","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438482792448","251","fp_zgxq","整改需求","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5pW05pS56ZyA5rGC","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438503763968","251","fp_tdjh","停电计划","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5YGc55S16K6h5YiS","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438520541184","251","fp_plan_improve_time","整改期限","DATETIME","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5pW05pS55pyf6ZmQ","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438541512704","251","fp_tdjhsj","停电计划时间","DATETIME","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5YGc55S16K6h5YiS5pe26Ze0","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438554095616","251","fp_sfysb","是否已上报","INT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5piv5ZCm5bey5LiK5oql","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438575067136","251","fp_sfylx","是否已立项","INT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5piv5ZCm5bey56uL6aG5","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438591844352","251","fp_sfycc","是否已存储","INT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5piv5ZCm5bey5a2Y5YKo","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438612815872","251","fp_xmbh","项目编号","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","6aG555uu57yW5Y+3","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438629593088","251","fp_sfybjh","是否已报计划","INT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5piv5ZCm5bey5oql6K6h5YiS","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438646370304","251","fp_sfydb","是否已定标","INT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5piv5ZCm5bey5a6a5qCH","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438663147520","251","zg_bz","备注","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5aSH5rOo","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438684119040","251","zg_sjzgwcsj","实际整改完成时间","DATETIME","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5a6e6ZmF5pW05pS55a6M5oiQ5pe26Ze0","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438700896256","251","zg_jtzgqk","具体整改情况","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5YW35L2T5pW05pS55oOF5Ya1","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438721867776","251","zg_img","整改现场照片","TEXT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5pW05pS5546w5Zy654Wn54mH","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438751227904","252","city_id","地市id","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5Zyw5biCaWQ=","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688353438864474112","253","city_id","地市id","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5Zyw5biCaWQ=","","0","2018/5/9 20:46:30","2018/5/9 20:46:30","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688542356297723904","251","rule_ppxx","评判小项","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","6K+E5Yik5bCP6aG5","","0","2018/5/10 09:17:12","2018/5/10 09:17:12","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688542356398387200","251","device_bigtype_name","所属设备","VARCHAR","true","true","30","0","0","","","","center","","","","like","所属设备","","300","true","selectpicker","","false","","","","false","false","/jyh/xjjyhpjbigtype/json","","","","6K6+5aSH5omA5bGe5aSn57G75ZCN56ew","","0","2018/5/18 18:33:21","2018/5/10 09:17:12","","","","","","","","6","","","","","","false","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688563959173722112","256","id","","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","","","0","2018/5/10 10:43:02","2018/5/10 10:43:02","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688563959198887936","256","city_id","地市id","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5Zyw5biCaWQ=","","0","2018/5/10 10:43:02","2018/5/10 10:43:02","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688563959219859456","256","result_id","问题id","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","6Zeu6aKYaWQ=","","0","2018/5/10 10:43:02","2018/5/10 10:43:02","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688563959245025280","256","sh_user_id","审核人","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5a6h5qC45Lq6","","0","2018/5/10 10:43:02","2018/5/10 10:43:02","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688563959265996800","256","sh_user_name","审核人","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5a6h5qC45Lq6","","0","2018/5/10 10:43:02","2018/5/10 10:43:02","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688563959286968320","256","sh_time","审核时间","DATETIME","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5a6h5qC45pe26Ze0","","0","2018/5/10 10:43:02","2018/5/10 10:43:02","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688563959307939840","256","dlt","逻辑删","INT","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","6YC76L6R5Yig","","0","2018/5/10 10:43:02","2018/5/10 10:43:02","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688563959333105664","256","reason","原因","VARCHAR","true","false","300","0","0","","","","","","","","","","","300","false","","","false","","","","","","","","","","5Y6f5Zug","","0","2018/5/10 10:43:02","2018/5/10 10:43:02","","","","","","","","","","","","","","","false","10240000","*.png;*.gif;*.jpg;*.doc;*.docx;*.zip;*.rar;*.xls;*.xlsx","true","true","0","false"
"688563959333105665","251","reason_type","所属类别","VARCHAR","true","true","40","0","0","","","","center","","","","","","","300","true","text","","false","","","","false","false","","","","","6Zeu6aKY5Y6f5Zug5YiG57G7","","0","2018/5/10 17:27:39","2018/5/10 17:17:34","","","","","","","","","","","","","","false","false","","","","","0",""
"688563959333105666","251","progress_val","问题状态","VARCHAR","true","true","310","1","0","","","","center","","","","like","问题状态","","300","true","selectpicker","","false","","","","false","false","/jyh/xjgroupconruleresult/getQueProgress","","","","","","0","2018/5/18 18:05:44","2018/5/10 17:35:44","","","","","","","","3","","","","","","false","false","","","","","0",""
"688563959333105667","251","insert_time","问题发生时间","DATETIME","true","false","5","1","0","","","","center","","","","<","至","","300","true","datepicker","","false","","","","false","false","","","","","","","0","2018/5/10 18:15:30","2018/5/10 17:52:29","","","","","","","","5","yyyy-MM-dd","","","","","false","false","","","","","0",""
